writing_id,sentence_id,text,expected,annotation
2,20,การปิดประตูแค่เห็นเรื่องที่เราอยากเห็น คิดเรื่องแค่เราเห็นด้วย,เราปิดประตู เพราะอยากเห็นแค่สิ่งที่เราอยากเห็น เปิดใจให้แค่ความคิดที่เราเห็นด้วย,เราปิดประตู เพราะอยากเห็นแค่สิ่งที่เราอยากเห็น เปิดใจให้แค่ความคิดที่เราเห็นด้วย
2,21,ถ้าอย่างนั้นเราจะเสียโอกาศทำให้ชีวิตมีความสุข,แต่ถ้าทำอย่างนั้น เราจะเสียโอกาสที่จะทำให้ชีวิตมีความสุข,{=>แต่:::Fluency}ถ้า{=>ทำ:::Fluency}อย่างนั้น เราจะเสีย{โอกาศ=>โอกาส :::Spelling}{=>ที่จะ:::Fluency}ทำให้ชีวิตมีความสุข
2,22,ทำไหมความฝันของคนส่วนใหญ่คือการเที่ยวรอบโลก,ทำไมคนส่วนใหญ่ฝันอยากจะไปเที่ยวรอบโลก,{ทำไหม=>ทำไม :::Spelling}คนส่วนใหญ่ฝันอยากจะไปเที่ยวรอบโลก
2,23,เพราะทุกประเทศทุกแห่งแตกต่างกัน เราอยากเข้าใจโลกมากขึ้น,เพราะทุกประเทศแตกต่างกัน เราจึงอยากเรียนรู้โลกมากขึ้น,เพราะทุกประเทศแตกต่างกัน เรา{=>จึง:::Fluency}อยาก{เข้าใจ=>เรียนรู้:::Fluency}โลกมากขึ้น
2,24,เรายอมรับรู้จักการแตกต่าง งั้นเรื่องเพศวิถีควรมีสิทธิดังกล่าวเช่นกัน,หากเรายอมรับความแตกต่างนั้นได้ เราก็ควรยอมรับความแตกต่างเรื่องเพศวิถีได้เช่นกัน,{=>หาก:::Fluency}เรายอมรับ{รู้จักการ=>ความ:::Fluency}แตกต่าง{=>นั้นได้:::Fluency} เราก็ควรยอมรับความแตกต่างเรื่องเพศวิถีได้เช่นกัน
2,25,การเปิดประตู,การเปิดประตู,การเปิดประตู
2,26,มนุษย์มีความสุขด้วยการปฏิบัติตามโอวาทสามประการ ดังนี้,มนุษย์จะมีความสุข ถ้าทำตามคำแนะนำสามข้อดังนี้,มนุษย์{=>จะ:::Fluency}มีความสุข ถ้า{ปฏิบัติ=>ทำ:::Fluency}ตาม{โอวาท=>คำแนะนำ:::Fluency}สาม{ประการ=>ข้อ:::Fluency}ดังนี้
2,27,1. การนอบน้อมเพศวิถีแตกต่าง,1. การยอมรับเพศวิถีที่แตกต่าง,1. การ{นอบน้อม=>ยอมรับ:::Fluency}เพศวิถี{=>ที่:::Grammar}แตกต่าง
2,28,ทุกคนมีเป้าหมายเดียวกันก็คือทำให้ชีวิตมีความสุข,ทุกคนล้วนมีเป้าหมายเดียวกันคือทำให้ชีวิตมีความสุข,ทุกคน{=>ล้วน:::Fluency}มีเป้าหมายเดียวกันคือทำให้ชีวิตมีความสุข
2,29,ตอนเราปิดประตูไม่ยอมรับหรือไม่อยากเข้าใจ เพื่อนลูกอาจจะหายไป,หากเราปิดประตูเพราะไม่ยอมรับหรือไม่อยากเข้าใจ เพื่อนลูกอาจจะหายไป,{ตอน=>หาก:::Fluency}เราปิดประตู{=>เพราะ:::Grammar}ไม่ยอมรับหรือไม่อยากเข้าใจ เพื่อนลูกอาจจะหายไป
2,30,แม้ว่าเราอาจจะไม่เห็นด้วย แต่เราต้องนอบน้อมเพศวิถีแตกต่าง เพราะเราไม่มีสิทธิขวางกั้นคนอื่นแลวงความสุขของเขา,ถึงแม้ว่าเราอาจจะไม่เห็นด้วย แต่เราต้องยอมรับเพศวิถีที่แตกต่าง เพราะเราไม่มีสิทธิไปขัดขวางความสุขของเขา,ถึงแม้ว่าเราอาจจะไม่เห็นด้วย แต่เราต้องยอมรับเพศวิถี{=>ที่:::Grammar}แตกต่าง เพราะเราไม่มีสิทธิ{ขวางกั้น=>ไปขัดขวาง:::Fluency}{คนอื่นแลวง=>:::Fluency}ความสุขของเขา
